age;job;marital;education;default;balance;housing;loan;poutcome;y
37;admin.;single;secondary;no;862;no;no;failure;no
39;blue-collar;divorced;primary;no;1317;yes;no;other;yes
46;technician;divorced;secondary;no;3455;yes;no;failure;no
32;unemployed;single;secondary;no;1249;yes;no;other;no
44;services;married;secondary;no;-230;yes;yes;failure;no
36;unemployed;married;secondary;no;-872;yes;yes;failure;no
50;blue-collar;married;primary;no;2590;yes;no;failure;no
32;blue-collar;single;secondary;no;3201;yes;no;failure;no
34;management;married;tertiary;no;273;yes;no;success;no
35;technician;single;secondary;no;-476;yes;no;failure;no
44;services;married;secondary;no;-289;no;yes;other;no
55;admin.;divorced;secondary;no;166;no;no;failure;no
37;technician;single;secondary;no;-272;no;yes;failure;no
33;entrepreneur;married;tertiary;no;4465;yes;no;failure;no
43;blue-collar;married;secondary;no;699;yes;yes;other;yes
33;technician;divorced;secondary;no;557;yes;no;failure;no
40;technician;married;secondary;no;4441;yes;no;failure;no
53;blue-collar;married;secondary;no;3815;no;no;failure;no
47;blue-collar;married;primary;no;2;yes;yes;failure;no
33;admin.;married;secondary;no;2711;no;no;failure;no
38;services;divorced;primary;no;0;yes;no;failure;no
55;admin.;married;secondary;no;1102;yes;no;failure;no
57;services;single;secondary;no;2236;yes;no;failure;no
34;self-employed;married;tertiary;no;1545;yes;no;failure;no
38;entrepreneur;married;tertiary;no;1110;yes;no;failure;yes
51;technician;married;secondary;no;-153;no;no;failure;no
37;entrepreneur;married;tertiary;no;836;yes;no;failure;no
37;technician;divorced;secondary;no;3068;yes;yes;other;yes
32;services;married;secondary;no;983;yes;no;failure;yes
33;student;single;tertiary;no;3404;yes;no;failure;no
34;management;married;secondary;no;56;yes;no;failure;no
37;unemployed;married;secondary;no;2424;no;no;other;no
35;admin.;married;secondary;no;725;yes;no;failure;no
59;retired;married;secondary;no;0;no;no;other;no
31;technician;single;tertiary;no;438;yes;no;failure;no
45;technician;married;secondary;no;999;yes;no;failure;no
52;housemaid;married;secondary;no;3923;yes;no;success;no
39;management;divorced;tertiary;no;155;yes;no;failure;no
38;blue-collar;married;secondary;no;789;yes;no;other;no
44;blue-collar;married;secondary;no;3060;yes;no;failure;no
37;technician;married;secondary;no;1016;yes;yes;failure;no
51;entrepreneur;married;secondary;no;653;yes;no;other;no
38;blue-collar;married;primary;no;3289;no;no;failure;no
36;admin.;married;secondary;no;1954;yes;yes;failure;no
52;services;divorced;secondary;no;1527;no;yes;other;no
47;blue-collar;married;secondary;no;2428;yes;no;other;no
50;technician;married;tertiary;no;3117;no;no;failure;no
49;unemployed;married;tertiary;no;-471;yes;no;failure;no
31;admin.;married;secondary;no;3052;yes;yes;failure;no
39;self-employed;married;secondary;no;31;yes;no;failure;no
37;blue-collar;divorced;secondary;no;33;yes;no;failure;no
41;management;married;tertiary;no;666;yes;no;failure;no
53;entrepreneur;married;secondary;no;111;yes;no;failure;no
36;blue-collar;single;tertiary;no;3649;yes;no;failure;no
34;management;married;tertiary;no;1433;no;no;failure;no
43;blue-collar;married;secondary;no;3311;yes;no;other;no
45;entrepreneur;divorced;tertiary;no;1273;yes;yes;failure;no
35;blue-collar;married;secondary;no;911;yes;no;other;no
33;blue-collar;married;secondary;no;3514;yes;no;failure;no
32;blue-collar;single;secondary;no;2696;yes;no;failure;no
31;technician;single;tertiary;no;1887;no;yes;failure;no
47;unemployed;married;secondary;no;3533;yes;no;failure;no
55;entrepreneur;married;tertiary;no;3459;yes;yes;other;no
38;technician;married;tertiary;no;-3;no;no;failure;no
35;services;married;secondary;no;142;yes;no;failure;no
39;management;single;tertiary;no;889;no;no;failure;no
56;blue-collar;divorced;primary;no;12;no;no;failure;no
31;unemployed;married;secondary;no;314;yes;no;failure;yes
35;management;married;tertiary;no;0;yes;no;failure;no
34;admin.;single;secondary;no;4436;yes;no;failure;no
43;entrepreneur;single;tertiary;no;744;no;yes;failure;no
53;technician;married;secondary;no;3398;no;yes;other;no
51;admin.;married;secondary;no;4178;yes;no;failure;no
56;services;married;secondary;no;4763;yes;no;failure;no
42;admin.;divorced;secondary;yes;723;no;no;other;no
36;blue-collar;divorced;primary;no;3202;yes;no;failure;no
41;technician;single;secondary;no;769;no;yes;other;no
37;technician;divorced;secondary;no;1559;yes;no;other;no
44;technician;married;tertiary;no;4580;yes;no;success;no
46;blue-collar;married;primary;no;676;yes;no;failure;no
53;management;married;tertiary;no;3366;no;no;failure;no
57;technician;single;secondary;no;3499;yes;no;failure;no
37;management;single;tertiary;no;1093;yes;no;other;no
30;admin.;married;secondary;no;111;no;yes;failure;no
42;management;married;tertiary;no;4014;yes;no;other;no
35;management;single;secondary;no;356;yes;no;failure;no
45;housemaid;married;tertiary;no;460;no;no;failure;no
40;services;married;secondary;no;87;yes;yes;failure;no
37;entrepreneur;married;secondary;no;680;yes;yes;other;no
50;management;divorced;tertiary;no;2564;yes;no;failure;no
37;admin.;single;secondary;no;1560;yes;no;failure;no
36;technician;married;tertiary;no;62;no;no;failure;no
47;technician;married;tertiary;yes;-813;yes;yes;failure;no
31;management;single;tertiary;no;3967;yes;no;failure;no
31;technician;single;secondary;no;1447;yes;no;other;no
45;management;divorced;tertiary;no;2096;no;no;failure;no
31;entrepreneur;single;tertiary;yes;-405;yes;yes;success;no
47;technician;married;secondary;no;0;no;no;failure;yes
30;blue-collar;single;primary;no;1395;yes;no;other;no
42;self-employed;married;secondary;no;2812;yes;no;failure;no
46;services;married;secondary;no;22;yes;no;failure;no
53;management;married;tertiary;no;1945;no;no;failure;no
32;blue-collar;married;primary;no;1261;yes;no;failure;no
31;blue-collar;married;primary;no;2198;no;no;failure;no
33;technician;single;secondary;no;2481;no;no;failure;no
33;services;married;secondary;no;255;yes;yes;failure;no
35;blue-collar;single;primary;no;2040;no;no;failure;no
37;housemaid;divorced;secondary;no;1040;yes;no;other;no
30;unemployed;divorced;tertiary;no;1718;yes;no;failure;no
49;management;married;tertiary;no;1105;yes;no;other;no
52;housemaid;married;secondary;no;1752;no;yes;failure;no
40;entrepreneur;married;tertiary;no;2644;yes;no;failure;no
31;self-employed;married;tertiary;no;5;yes;yes;failure;yes
30;technician;married;secondary;no;239;yes;no;failure;no
30;management;married;tertiary;no;1942;yes;yes;other;yes
43;management;married;tertiary;no;78;yes;no;other;no
45;blue-collar;married;secondary;no;243;no;no;other;no
44;blue-collar;married;secondary;no;701;no;yes;failure;no
47;entrepreneur;married;tertiary;no;2518;yes;yes;other;no
31;entrepreneur;single;secondary;no;159;yes;no;failure;no
38;blue-collar;divorced;secondary;no;814;yes;no;other;no
34;management;single;tertiary;no;966;yes;no;failure;no
41;technician;married;secondary;no;636;yes;no;other;no
48;technician;married;secondary;no;4265;yes;no;failure;no
32;management;single;tertiary;no;3050;yes;no;failure;no
34;management;single;tertiary;no;3679;yes;no;failure;no
34;management;divorced;secondary;no;124;yes;no;other;no
53;blue-collar;married;secondary;no;1777;yes;no;failure;yes
45;admin.;married;secondary;no;857;yes;no;other;no
34;services;married;secondary;no;-508;yes;no;failure;no
37;blue-collar;married;secondary;no;0;yes;no;other;no
47;blue-collar;married;secondary;no;2944;no;no;failure;no
52;services;divorced;secondary;no;2455;no;no;failure;no
48;technician;married;primary;no;1375;yes;yes;failure;no
45;technician;divorced;secondary;no;1738;no;no;failure;no
54;technician;married;secondary;no;230;no;yes;failure;no
30;technician;married;secondary;no;274;yes;yes;failure;no
38;entrepreneur;married;tertiary;no;1514;no;yes;failure;no
31;admin.;married;secondary;no;457;yes;no;failure;no
40;technician;married;secondary;no;372;yes;no;failure;no
31;management;married;tertiary;no;4148;yes;no;other;yes
37;management;married;tertiary;no;489;yes;no;failure;no
33;blue-collar;married;primary;no;2456;yes;no;failure;no
54;blue-collar;married;primary;no;836;yes;no;other;no
45;management;married;tertiary;no;2220;yes;no;failure;no
40;blue-collar;married;secondary;no;-605;yes;yes;failure;no
53;blue-collar;married;secondary;no;1027;no;no;failure;no
35;blue-collar;married;secondary;no;80;yes;yes;failure;no
41;management;married;tertiary;no;832;yes;yes;failure;no
32;management;single;tertiary;no;616;yes;no;other;no
50;technician;married;secondary;no;2497;yes;no;failure;no
31;blue-collar;married;secondary;no;3653;yes;yes;failure;no
35;self-employed;single;tertiary;no;1129;yes;no;failure;no
33;blue-collar;divorced;secondary;no;86;no;yes;failure;no
31;technician;single;tertiary;no;1166;yes;no;failure;no
47;technician;married;secondary;no;834;no;yes;other;yes
49;admin.;divorced;secondary;no;771;yes;no;failure;no
47;blue-collar;married;primary;no;333;yes;no;failure;no
37;blue-collar;married;secondary;no;2066;yes;yes;failure;no
40;management;married;secondary;no;752;no;yes;failure;no
35;management;married;tertiary;no;0;yes;no;other;no
36;admin.;single;secondary;no;0;yes;yes;failure;no
39;management;married;tertiary;yes;47;no;no;failure;no
48;blue-collar;married;secondary;no;2697;yes;yes;failure;no
38;management;divorced;tertiary;no;554;no;no;failure;no
36;management;divorced;tertiary;no;210;yes;no;failure;no
39;management;single;tertiary;no;26;yes;yes;failure;no
33;technician;single;secondary;no;920;yes;no;failure;no
39;services;married;primary;no;1601;yes;no;failure;no
30;management;married;secondary;no;-559;yes;yes;failure;no
43;admin.;married;secondary;no;-150;no;yes;failure;no
43;admin.;divorced;tertiary;no;1440;yes;yes;failure;no
38;admin.;married;secondary;no;505;yes;yes;failure;no
57;services;married;secondary;no;2658;yes;no;failure;no
33;services;single;secondary;no;3269;no;yes;failure;no
33;admin.;divorced;secondary;no;335;yes;no;failure;no
32;technician;married;secondary;no;253;yes;no;failure;no
47;technician;married;secondary;no;1059;yes;no;failure;no
32;management;married;tertiary;no;2737;yes;yes;failure;no
33;management;single;tertiary;no;437;yes;no;other;no
40;blue-collar;married;primary;no;-616;yes;no;failure;no
39;services;single;secondary;no;158;yes;no;failure;no
38;technician;married;secondary;no;1;yes;no;success;no
36;technician;married;secondary;no;1497;no;yes;other;no
52;management;married;tertiary;no;2428;yes;no;failure;no
34;technician;divorced;secondary;no;7;yes;yes;failure;no
54;retired;married;primary;no;235;no;yes;failure;no
39;admin.;married;secondary;no;2319;no;no;failure;no
43;management;single;tertiary;no;146;no;no;other;no
55;blue-collar;divorced;primary;no;2227;yes;no;failure;no
32;services;married;secondary;no;1076;no;no;failure;no
40;self-employed;married;tertiary;no;271;yes;no;failure;no
45;admin.;single;secondary;no;946;yes;no;failure;no
37;entrepreneur;single;tertiary;no;65;no;no;failure;no
41;admin.;single;secondary;no;748;no;no;other;no
32;admin.;married;tertiary;no;118;no;no;failure;no
53;blue-collar;married;secondary;no;3036;yes;no;other;no
52;management;married;tertiary;no;1065;yes;yes;failure;no
57;management;married;tertiary;no;3431;yes;no;failure;no
40;management;married;secondary;no;4025;yes;no;failure;no
32;management;divorced;tertiary;no;874;no;no;success;no
41;blue-collar;married;secondary;no;1539;yes;no;failure;no
31;admin.;single;secondary;no;144;yes;no;failure;no
55;retired;divorced;secondary;no;1580;no;yes;success;no
40;services;married;secondary;no;0;yes;no;failure;no
45;services;divorced;secondary;no;0;yes;yes;failure;no
34;admin.;single;secondary;no;892;yes;no;failure;no
58;management;divorced;tertiary;no;50;yes;no;failure;no
37;services;single;secondary;no;105;no;yes;failure;no
31;services;married;secondary;no;490;yes;no;other;no
32;admin.;married;secondary;no;752;yes;no;failure;no
40;admin.;single;secondary;no;1200;yes;no;failure;no
52;blue-collar;married;primary;no;4793;yes;no;failure;no
44;blue-collar;married;primary;no;0;yes;yes;other;no
45;technician;single;tertiary;no;302;yes;no;failure;no
41;technician;married;secondary;no;2125;yes;yes;failure;no
34;entrepreneur;single;tertiary;no;714;yes;no;failure;no
43;admin.;divorced;secondary;no;738;yes;no;failure;no
55;management;single;tertiary;no;4847;yes;no;other;no
37;technician;single;secondary;no;363;yes;no;failure;no
55;housemaid;divorced;tertiary;no;1241;no;no;failure;no
58;management;married;tertiary;no;1602;no;no;failure;no
36;management;married;tertiary;no;396;no;no;failure;no
33;technician;divorced;secondary;no;558;yes;no;failure;no
31;management;single;tertiary;no;2085;yes;no;failure;no
30;blue-collar;married;primary;no;2929;yes;no;other;no
54;management;married;tertiary;no;1114;yes;no;other;no
30;technician;married;secondary;no;817;yes;no;failure;no
40;admin.;single;secondary;no;877;yes;no;failure;no
38;housemaid;divorced;tertiary;no;4312;no;no;other;no
45;blue-collar;married;secondary;no;2246;yes;yes;other;no
35;management;divorced;tertiary;no;538;yes;no;failure;no
47;blue-collar;married;secondary;no;473;yes;no;other;no
50;management;married;tertiary;no;4374;yes;no;failure;no
42;blue-collar;married;primary;no;-571;yes;yes;failure;no
33;blue-collar;married;primary;no;1903;yes;no;failure;no
37;blue-collar;married;primary;no;1322;yes;no;other;no
45;blue-collar;married;secondary;no;392;yes;no;failure;no
32;services;single;secondary;no;344;no;yes;other;no
32;services;married;secondary;no;3181;yes;no;failure;no
35;technician;single;secondary;no;1183;yes;no;failure;no
55;unemployed;married;tertiary;no;4809;yes;no;other;no
33;management;divorced;tertiary;no;0;yes;yes;failure;no
42;self-employed;divorced;secondary;no;484;yes;no;failure;no
50;blue-collar;married;primary;no;0;no;no;failure;no
34;management;married;tertiary;no;714;yes;no;failure;no
41;entrepreneur;married;secondary;no;0;yes;yes;failure;no
47;housemaid;married;tertiary;no;333;no;no;failure;no
37;management;single;tertiary;no;2173;no;no;failure;no
37;blue-collar;single;secondary;no;3111;yes;no;failure;no
35;technician;married;secondary;no;587;no;yes;other;no
49;services;married;primary;no;0;yes;no;other;no
53;technician;divorced;secondary;no;173;no;yes;failure;no
57;services;divorced;secondary;no;4664;no;no;failure;no
46;technician;divorced;tertiary;no;0;yes;no;failure;no
37;services;married;tertiary;no;0;yes;no;failure;no
56;blue-collar;married;secondary;no;1521;yes;yes;other;no
38;technician;married;secondary;no;1063;yes;no;failure;no
34;blue-collar;married;primary;no;2720;yes;no;failure;no
36;management;married;tertiary;no;0;yes;no;success;no
50;technician;married;primary;no;-315;no;yes;failure;no
50;admin.;divorced;secondary;no;797;yes;no;failure;no
59;management;married;tertiary;no;2143;yes;no;failure;no
40;management;married;tertiary;no;378;yes;yes;failure;no
42;unemployed;divorced;secondary;no;759;no;no;failure;no
43;technician;divorced;secondary;no;87;yes;no;failure;no
59;services;divorced;secondary;no;1;yes;no;other;yes
38;blue-collar;divorced;secondary;no;316;yes;no;success;no
43;entrepreneur;divorced;tertiary;no;626;yes;no;failure;no
40;technician;single;secondary;no;2017;yes;no;other;no
38;blue-collar;married;secondary;no;67;no;no;failure;no
57;technician;married;secondary;no;589;yes;no;other;no
48;services;married;secondary;no;651;no;yes;failure;no
53;technician;divorced;secondary;no;392;yes;no;failure;no
33;blue-collar;married;secondary;yes;-354;yes;yes;failure;no
37;management;married;tertiary;no;-76;yes;no;other;no
