age;job;marital;education;default;balance;housing;loan;poutcome;y
46;services;married;secondary;no;216;yes;no;unknown;no
39;blue-collar;divorced;primary;no;190;yes;yes;unknown;no
56;technician;divorced;secondary;no;99;yes;no;unknown;no
55;services;divorced;primary;no;2298;yes;no;unknown;no
44;management;married;tertiary;no;17;yes;no;unknown;no
37;technician;married;primary;no;0;yes;no;unknown;no
35;blue-collar;married;primary;no;0;yes;no;unknown;no
55;blue-collar;married;secondary;no;840;yes;no;unknown;no
37;services;married;secondary;no;358;yes;no;unknown;no
30;technician;single;secondary;no;0;yes;no;unknown;no
37;blue-collar;married;primary;no;-325;yes;yes;unknown;no
36;technician;single;secondary;no;-15;yes;no;unknown;no
38;technician;married;secondary;no;581;yes;no;unknown;no
41;admin.;divorced;primary;no;4070;yes;no;unknown;no
48;retired;married;secondary;no;74;no;yes;unknown;no
55;services;divorced;secondary;no;141;yes;no;unknown;no
28;services;divorced;secondary;no;89;no;no;unknown;no
54;services;married;secondary;yes;0;yes;no;unknown;no
30;blue-collar;married;secondary;no;450;no;no;unknown;no
48;technician;married;tertiary;no;310;no;no;unknown;no
31;self-employed;married;secondary;no;0;yes;no;unknown;no
38;blue-collar;married;secondary;no;384;yes;no;unknown;no
37;blue-collar;married;secondary;no;395;yes;no;unknown;no
56;blue-collar;married;primary;no;5;yes;yes;unknown;no
51;blue-collar;married;secondary;no;50;yes;yes;unknown;no
39;blue-collar;married;secondary;no;285;yes;yes;unknown;no
51;blue-collar;married;primary;no;653;yes;yes;unknown;no
43;self-employed;married;secondary;no;918;yes;no;unknown;no
32;services;married;secondary;no;243;yes;yes;unknown;no
29;technician;single;tertiary;no;405;yes;no;unknown;no
48;management;divorced;tertiary;no;1328;yes;no;unknown;no
55;services;married;primary;no;255;yes;no;unknown;no
53;blue-collar;married;secondary;no;3397;yes;no;unknown;no
39;management;married;tertiary;no;2877;yes;no;unknown;no
31;blue-collar;single;tertiary;no;60;yes;yes;unknown;no
39;blue-collar;married;primary;no;2226;yes;no;unknown;no
40;blue-collar;married;primary;no;2880;yes;no;unknown;no
48;technician;married;secondary;no;147;no;no;unknown;no
33;technician;divorced;secondary;no;7;yes;yes;unknown;no
40;technician;married;secondary;no;109;yes;no;unknown;no
59;retired;married;primary;no;-119;yes;no;unknown;no
30;technician;married;secondary;no;484;yes;no;unknown;yes
31;management;single;tertiary;no;1852;yes;no;unknown;no
35;unemployed;married;secondary;no;533;yes;no;unknown;no
54;technician;divorced;secondary;no;21;yes;no;unknown;no
32;technician;married;secondary;no;90;yes;yes;unknown;no
32;admin.;single;tertiary;no;395;yes;no;unknown;no
42;blue-collar;married;primary;no;15;yes;no;unknown;no
33;services;married;tertiary;no;85;no;no;unknown;no
52;entrepreneur;married;tertiary;no;-184;yes;yes;unknown;no
52;services;married;secondary;no;660;no;no;unknown;no
52;blue-collar;divorced;primary;yes;-183;yes;no;unknown;no
30;unemployed;divorced;secondary;no;1144;yes;no;unknown;no
44;services;divorced;secondary;no;1;yes;no;unknown;no
35;admin.;married;secondary;no;69;yes;yes;unknown;no
55;management;single;secondary;no;220;yes;no;unknown;no
33;blue-collar;married;primary;no;332;yes;no;unknown;no
37;blue-collar;single;secondary;no;240;yes;no;unknown;no
42;technician;single;secondary;no;0;yes;no;unknown;no
43;unemployed;married;secondary;no;0;yes;no;unknown;no
38;entrepreneur;married;tertiary;no;898;yes;no;unknown;no
37;technician;married;secondary;no;123;yes;yes;unknown;no
31;student;single;secondary;no;252;yes;no;unknown;no
41;management;married;tertiary;no;65;yes;no;unknown;no
41;technician;married;secondary;no;-366;yes;yes;unknown;no
29;student;single;secondary;no;209;yes;no;unknown;no
38;admin.;single;secondary;no;221;yes;no;unknown;no
44;self-employed;divorced;tertiary;no;4;yes;no;unknown;no
39;admin.;married;secondary;no;104;yes;no;unknown;no
28;technician;single;secondary;no;312;yes;no;unknown;no
33;blue-collar;married;secondary;no;-349;yes;no;unknown;no
40;blue-collar;married;primary;no;-322;yes;yes;unknown;no
29;admin.;married;secondary;no;-150;yes;no;unknown;no
32;admin.;married;tertiary;no;281;yes;no;unknown;no
45;services;married;secondary;no;1259;yes;no;unknown;no
33;admin.;single;secondary;no;101;yes;no;unknown;no
34;blue-collar;married;secondary;no;848;yes;no;unknown;no
41;blue-collar;married;secondary;no;140;yes;no;unknown;no
35;admin.;single;secondary;no;148;yes;no;unknown;no
40;technician;single;secondary;no;200;yes;no;unknown;no
60;self-employed;married;primary;no;46;yes;no;unknown;no
47;services;divorced;secondary;no;201;yes;no;unknown;no
46;blue-collar;married;primary;no;530;yes;no;unknown;no
31;blue-collar;single;secondary;no;0;yes;no;unknown;no
49;self-employed;married;secondary;no;1;yes;no;unknown;no
29;blue-collar;married;secondary;no;43;yes;no;unknown;no
31;management;single;tertiary;no;-173;yes;no;unknown;no
38;management;married;tertiary;no;389;yes;no;unknown;no
37;blue-collar;married;primary;no;215;yes;yes;unknown;no
35;technician;married;secondary;no;-131;yes;no;unknown;no
31;management;single;secondary;no;783;yes;no;unknown;no
41;admin.;married;secondary;no;0;yes;no;unknown;no
40;services;divorced;secondary;no;105;yes;no;unknown;no
29;admin.;married;secondary;no;182;yes;yes;unknown;no
49;admin.;married;secondary;no;82;yes;no;unknown;no
42;management;married;tertiary;no;0;yes;no;unknown;no
54;services;married;secondary;no;510;yes;no;unknown;no
40;management;single;tertiary;no;242;yes;no;unknown;no
53;admin.;married;secondary;no;244;yes;yes;unknown;no
49;management;married;tertiary;no;92;yes;no;unknown;no
40;blue-collar;married;primary;yes;0;yes;no;unknown;no
29;student;single;secondary;no;948;yes;no;unknown;no
36;blue-collar;married;primary;no;23;yes;no;unknown;no
37;technician;married;secondary;no;710;yes;no;unknown;no
39;services;married;secondary;no;1205;yes;no;unknown;no
36;technician;married;secondary;no;368;yes;yes;unknown;yes
44;entrepreneur;married;tertiary;no;1631;yes;no;unknown;no
40;admin.;married;secondary;no;6;yes;no;unknown;no
49;blue-collar;married;secondary;no;26;yes;no;unknown;no
57;management;married;tertiary;no;2142;yes;no;unknown;no
24;services;single;secondary;no;77;yes;yes;unknown;no
33;admin.;married;secondary;no;21;no;no;unknown;no
43;services;divorced;secondary;no;0;yes;no;unknown;no
43;admin.;single;secondary;no;-497;yes;no;unknown;no
40;blue-collar;divorced;primary;no;369;no;no;unknown;no
35;technician;single;tertiary;no;226;yes;yes;unknown;no
47;technician;married;secondary;no;503;yes;no;unknown;no
33;blue-collar;married;secondary;no;372;yes;no;unknown;no
31;admin.;married;secondary;no;0;yes;yes;unknown;no
40;blue-collar;divorced;secondary;no;0;yes;no;unknown;no
36;entrepreneur;married;tertiary;no;125;yes;no;unknown;no
56;retired;divorced;primary;no;4;yes;no;unknown;no
41;admin.;divorced;secondary;no;322;yes;no;unknown;no
53;retired;married;secondary;no;303;yes;no;unknown;no
39;blue-collar;married;secondary;no;607;yes;no;unknown;no
44;blue-collar;divorced;secondary;no;579;yes;no;unknown;no
38;admin.;married;secondary;no;3047;yes;no;unknown;no
54;technician;divorced;secondary;no;83;yes;no;unknown;no
58;management;married;tertiary;no;68;yes;no;unknown;no
52;blue-collar;married;primary;no;58;yes;no;unknown;no
28;admin.;single;secondary;no;251;yes;no;unknown;no
36;blue-collar;married;secondary;no;688;yes;no;unknown;no
60;retired;married;primary;no;364;yes;no;unknown;no
42;services;divorced;secondary;no;55;yes;no;unknown;no
42;admin.;married;secondary;no;101;yes;no;unknown;no
44;management;married;tertiary;no;105;yes;no;unknown;no
51;blue-collar;divorced;primary;no;325;yes;no;unknown;no
49;blue-collar;married;primary;no;198;yes;no;unknown;no
37;blue-collar;married;secondary;no;183;yes;no;unknown;no
34;management;married;tertiary;no;105;yes;no;unknown;no
35;services;married;secondary;no;109;yes;no;unknown;no
35;blue-collar;single;secondary;no;376;yes;yes;unknown;no
40;blue-collar;married;primary;no;-7;yes;no;unknown;no
55;technician;married;secondary;no;0;no;no;unknown;no
55;retired;married;secondary;no;143;yes;no;unknown;no
35;management;single;tertiary;no;550;yes;no;unknown;no
57;blue-collar;married;primary;no;162;yes;no;unknown;no
53;management;married;tertiary;no;115;yes;no;unknown;no
41;blue-collar;married;primary;no;512;yes;no;unknown;no
43;blue-collar;married;primary;no;1211;yes;no;unknown;no
31;entrepreneur;married;tertiary;no;281;yes;no;unknown;no
37;blue-collar;single;secondary;no;88;yes;no;unknown;no
30;management;married;tertiary;no;32;yes;no;unknown;no
30;admin.;single;secondary;no;115;yes;no;unknown;no
54;blue-collar;married;secondary;no;254;yes;no;unknown;no
36;management;married;tertiary;no;144;yes;no;unknown;no
55;unemployed;married;tertiary;no;383;no;no;unknown;no
37;admin.;single;secondary;no;569;yes;yes;unknown;no
38;housemaid;married;secondary;no;0;yes;no;unknown;no
48;admin.;married;secondary;no;3754;yes;no;unknown;no
59;services;married;secondary;no;307;yes;yes;unknown;no
37;technician;married;secondary;no;-421;yes;no;unknown;no
33;blue-collar;divorced;secondary;no;60;no;no;unknown;no
44;blue-collar;married;primary;no;67;yes;no;unknown;no
57;technician;married;secondary;no;402;yes;no;unknown;no
30;self-employed;single;tertiary;no;800;no;no;unknown;no
42;technician;married;tertiary;no;239;yes;yes;unknown;no
51;blue-collar;divorced;secondary;no;421;yes;no;unknown;no
44;admin.;divorced;secondary;no;161;yes;no;unknown;no
46;technician;married;secondary;yes;289;no;no;unknown;no
29;student;single;secondary;no;110;yes;no;unknown;no
39;blue-collar;married;primary;no;245;yes;no;unknown;no
42;services;married;secondary;no;0;yes;no;unknown;no
50;blue-collar;married;primary;no;156;yes;no;unknown;no
42;technician;single;secondary;no;0;yes;no;unknown;no
39;admin.;married;secondary;no;20;yes;no;unknown;no
55;technician;single;tertiary;no;92;yes;no;unknown;no
46;services;married;secondary;no;89;yes;no;unknown;no
42;blue-collar;married;secondary;no;166;yes;no;unknown;no
45;management;married;tertiary;no;103;yes;no;unknown;no
43;blue-collar;married;primary;no;-454;yes;no;unknown;no
42;admin.;married;secondary;no;445;yes;no;unknown;no
30;admin.;married;secondary;no;4;no;no;unknown;no
47;blue-collar;married;secondary;no;1001;yes;no;unknown;no
51;services;divorced;secondary;no;-69;yes;no;unknown;no
38;technician;single;secondary;no;42;yes;no;unknown;no
42;management;divorced;tertiary;no;221;yes;no;unknown;no
32;technician;divorced;secondary;no;210;yes;yes;unknown;no
46;management;married;tertiary;no;0;no;no;unknown;no
29;student;single;tertiary;no;185;yes;no;unknown;no
59;retired;married;secondary;no;836;yes;no;unknown;no
32;blue-collar;single;secondary;no;301;yes;no;unknown;no
44;blue-collar;married;primary;no;503;yes;no;unknown;no
40;retired;married;primary;no;407;yes;no;unknown;no
31;blue-collar;single;secondary;no;53;yes;no;unknown;no
46;self-employed;married;tertiary;no;2303;yes;no;unknown;no
43;management;married;tertiary;no;144;yes;no;unknown;no
34;services;married;secondary;no;205;yes;no;unknown;no
39;management;married;tertiary;no;305;yes;no;unknown;no
30;blue-collar;divorced;secondary;no;251;yes;yes;unknown;no
56;retired;married;secondary;no;0;yes;no;unknown;no
29;technician;married;secondary;no;8;no;no;unknown;no
40;blue-collar;divorced;secondary;no;139;yes;no;unknown;no
36;services;married;secondary;no;184;yes;no;unknown;no
37;blue-collar;single;secondary;no;238;yes;no;unknown;no
35;admin.;married;secondary;no;0;no;no;unknown;no
35;blue-collar;married;primary;yes;0;yes;no;unknown;no
47;services;married;primary;no;222;yes;no;unknown;no
31;services;married;secondary;no;414;yes;no;unknown;no
56;retired;single;primary;no;223;yes;no;unknown;no
57;technician;married;secondary;no;197;no;no;unknown;no
36;blue-collar;married;secondary;no;-251;yes;no;unknown;no
45;self-employed;divorced;secondary;no;-139;yes;no;unknown;no
29;technician;single;tertiary;no;0;yes;no;unknown;no
57;services;married;secondary;no;1;no;no;unknown;no
45;blue-collar;married;primary;no;97;yes;no;unknown;no
31;blue-collar;single;primary;no;435;yes;no;unknown;no
31;management;divorced;tertiary;no;0;yes;no;unknown;no
37;technician;single;tertiary;no;147;no;no;unknown;no
30;technician;single;tertiary;no;3;yes;no;unknown;no
58;services;divorced;secondary;no;1109;yes;yes;unknown;no
33;services;married;secondary;no;404;yes;no;unknown;no
39;blue-collar;married;primary;no;981;yes;no;unknown;no
33;blue-collar;single;primary;no;95;yes;no;unknown;no
34;services;married;secondary;no;302;yes;no;unknown;no
36;services;divorced;secondary;no;-290;yes;yes;unknown;no
37;services;single;secondary;no;259;yes;no;unknown;no
35;blue-collar;married;secondary;no;527;yes;yes;unknown;no
55;retired;married;secondary;no;102;yes;no;unknown;no
34;management;single;tertiary;no;872;yes;no;unknown;no
40;management;divorced;tertiary;no;490;yes;no;unknown;no
42;blue-collar;single;primary;no;19;yes;no;unknown;no
37;blue-collar;married;secondary;no;16;yes;no;unknown;no
42;management;married;tertiary;no;386;yes;no;unknown;no
35;technician;single;secondary;no;539;yes;no;unknown;no
44;technician;divorced;secondary;no;-329;yes;no;unknown;no
30;services;single;secondary;no;-174;yes;no;unknown;no
45;entrepreneur;married;secondary;no;68;yes;no;unknown;no
36;admin.;divorced;secondary;no;0;yes;no;unknown;no
49;blue-collar;married;secondary;no;64;yes;no;unknown;no
31;blue-collar;single;secondary;no;1415;yes;no;unknown;no
31;technician;single;secondary;no;147;yes;no;unknown;no
39;blue-collar;married;secondary;no;72;yes;no;unknown;no
37;services;single;secondary;no;-196;yes;no;unknown;no
33;blue-collar;married;primary;no;716;yes;no;unknown;no
37;management;married;tertiary;no;0;yes;no;unknown;no
42;services;married;secondary;no;-246;yes;no;unknown;no
56;blue-collar;married;secondary;no;-203;yes;no;unknown;no
37;admin.;single;secondary;no;245;yes;yes;unknown;yes
36;services;single;secondary;no;342;yes;no;unknown;no
29;technician;single;tertiary;no;3;yes;no;unknown;no
54;management;married;tertiary;yes;-248;yes;yes;unknown;no
38;blue-collar;married;secondary;no;376;yes;no;unknown;no
43;blue-collar;divorced;secondary;no;370;yes;no;unknown;no
47;admin.;single;secondary;no;594;yes;no;unknown;no
47;blue-collar;married;secondary;no;387;yes;no;unknown;no
38;services;married;secondary;no;208;yes;no;unknown;no
40;blue-collar;married;secondary;no;563;yes;no;unknown;no
33;services;divorced;secondary;no;392;yes;yes;unknown;no
33;retired;married;secondary;no;165;no;no;unknown;no
37;services;married;primary;no;52;yes;no;unknown;no
40;management;single;tertiary;no;1265;yes;no;unknown;no
37;blue-collar;married;primary;no;693;yes;no;unknown;no
35;technician;married;secondary;no;118;yes;no;unknown;no
49;blue-collar;married;primary;no;3659;yes;no;unknown;no
26;blue-collar;single;secondary;no;24;yes;no;unknown;no
38;management;single;tertiary;no;673;yes;no;unknown;no
52;self-employed;married;secondary;no;273;no;no;unknown;no
33;services;divorced;secondary;no;327;yes;no;unknown;no
31;admin.;single;secondary;no;299;yes;no;unknown;no
32;blue-collar;married;secondary;no;0;yes;no;unknown;no
35;blue-collar;single;primary;no;109;yes;no;unknown;no
55;management;divorced;tertiary;no;552;no;no;unknown;no
32;blue-collar;divorced;primary;no;473;yes;no;unknown;no
45;blue-collar;married;secondary;no;154;yes;no;unknown;yes
31;technician;married;secondary;no;344;yes;no;unknown;no
38;admin.;married;secondary;no;8;yes;no;unknown;no
37;services;married;secondary;no;78;yes;no;unknown;no
38;blue-collar;married;secondary;no;266;yes;no;unknown;no
33;housemaid;married;tertiary;no;98;yes;yes;unknown;no
38;blue-collar;married;primary;no;83;yes;no;unknown;no
37;management;single;tertiary;yes;45;yes;no;unknown;no
29;unemployed;married;tertiary;no;8;yes;no;unknown;no
42;management;married;tertiary;no;263;yes;no;unknown;no
40;blue-collar;married;secondary;no;306;yes;no;unknown;no
32;management;married;tertiary;no;233;yes;no;unknown;no
47;management;divorced;tertiary;no;447;no;yes;unknown;no
29;student;single;secondary;no;872;yes;no;unknown;no
53;services;divorced;primary;no;-291;yes;yes;unknown;yes
31;services;married;tertiary;no;309;yes;yes;unknown;no
59;blue-collar;married;secondary;no;202;yes;no;unknown;no
29;entrepreneur;married;primary;no;56;yes;yes;unknown;no
59;blue-collar;married;primary;no;229;yes;yes;unknown;no
44;blue-collar;married;primary;no;143;yes;no;unknown;no
38;admin.;single;secondary;no;100;yes;no;unknown;yes
49;admin.;married;secondary;no;326;yes;no;unknown;no
43;blue-collar;married;secondary;no;167;yes;no;unknown;no
52;admin.;single;secondary;no;545;yes;no;unknown;no
40;admin.;married;secondary;no;2100;yes;yes;unknown;no
32;services;married;secondary;no;0;yes;yes;unknown;no
47;admin.;married;primary;no;192;yes;no;unknown;no
33;management;married;tertiary;no;442;yes;no;unknown;no
35;management;married;tertiary;no;267;yes;no;unknown;no
27;services;single;secondary;no;0;yes;no;unknown;no
