genre,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Alternative,67,0.13,0.651,274093,0.716,0.0616,C,0.125,-6.516,Minor,0.0258,101.05,4/4,0.722
Alternative,78,0.0102,0.515,238640,0.43,1.41E-4,G,0.129,-9.935,Major,0.0369,91.841,4/4,0.104
Alternative,70,0.738,0.599,246327,0.396,2.19E-5,A#,0.102,-10.489,Minor,0.0392,111.072,4/4,0.134
Alternative,70,0.315,0.741,276960,0.61,0,F#,0.534,-7.34,Minor,0.0512,125.99,4/4,0.72
Alternative,70,0.133,0.728,176702,0.607,0,C#,0.0864,-8.417,Minor,0.132,129.938,4/4,0.445
Alternative,66,5.95E-4,0.557,262440,0.886,9.84E-5,B,0.0904,-4.196,Minor,0.0498,114.025,4/4,0.17
Alternative,68,0.00229,0.346,284427,0.765,7.54E-6,G#,0.213,-8.558,Major,0.0413,106.463,4/4,0.644
Alternative,74,0.00511,0.546,177827,0.905,0,C,0.211,-3.103,Major,0.0671,126.12,4/4,0.598
Alternative,75,0.00135,0.446,223840,0.764,0,A#,0.099,-5.042,Major,0.033,172.094,4/4,0.543
Alternative,69,0.0128,0.728,171467,0.727,0,D,0.0882,-3.585,Major,0.206,143.144,4/4,0.89
Alternative,73,0.579,0.489,213707,0.505,3.33E-4,A#,0.104,-8.022,Minor,0.117,163.255,4/4,0.337
Alternative,69,0.0562,0.645,232453,0.792,0.0121,E,0.119,-7.34,Minor,0.036,90.565,4/4,0.666
Alternative,66,0.238,0.67,173493,0.558,0,D,0.106,-9.159,Major,0.0251,80.511,4/4,0.63
Alternative,73,9.17E-4,0.433,269373,0.959,0,A,0.028,-4.04,Major,0.0431,172.984,4/4,0.365
Alternative,72,0.195,0.799,186587,0.301,0,G,0.0816,-11.361,Major,0.185,100.026,4/4,0.511
Alternative,70,0.765,0.572,249668,0.209,0,G#,0.356,-10.413,Major,0.0313,80.069,4/4,0.446
Alternative,71,0.00131,0.615,193893,0.949,3.04E-6,G#,0.0585,-3.52,Major,0.0549,131.985,4/4,0.586
Alternative,78,0.163,0.671,268427,0.849,0,A,0.0937,-5.03,Minor,0.0284,125.613,4/4,0.829
Alternative,66,6.71E-4,0.509,238400,0.843,8.03E-4,C#,0.348,-3.318,Minor,0.0488,140.055,3/4,0.332
Alternative,73,0.017,0.553,283000,0.865,1.05E-5,A,0.267,-4.751,Minor,0.0409,96.161,4/4,0.735
Alternative,75,0.00125,0.315,289533,0.715,7.97E-6,B,0.0942,-8.072,Minor,0.0362,155.925,3/4,0.497
Alternative,69,0.81,0.66,174490,0.447,2.15E-6,C#,0.11,-9.026,Minor,0.0482,84.95,4/4,0.578
Alternative,66,0.849,0.444,257380,0.287,2.82E-6,F,0.161,-10.631,Minor,0.0375,124.027,4/4,0.246
Alternative,70,0.00717,0.624,258827,0.517,1.4E-5,D#,0.0687,-7.122,Major,0.0322,151.695,4/4,0.42
Alternative,68,0.00791,0.533,186813,0.967,0,C#,0.336,-2.543,Major,0.0995,142.018,4/4,0.782
Alternative,70,7.0E-4,0.472,252926,0.751,2.2E-5,E,0.0954,-5.253,Major,0.0374,180.089,4/4,0.0736
Alternative,69,0.00129,0.494,169027,0.946,0,E,0.398,-2.757,Major,0.0637,103.408,4/4,0.741
Alternative,71,0.0307,0.417,246773,0.58,1.45E-6,A,0.179,-4.574,Major,0.207,68.58,5/4,0.139
Alternative,68,0.0227,0.894,60000,0.61,0.00744,E,0.102,-5.691,Minor,0.0487,136.64,4/4,0.78
Alternative,66,0.784,0.444,248808,0.0924,0,C,0.304,-15.605,Major,0.0366,108.917,4/4,0.219
Alternative,70,9.96E-4,0.695,279213,0.876,6.89E-6,D#,0.106,-4.262,Minor,0.0553,89.954,4/4,0.941
Alternative,73,2.37E-4,0.354,252613,0.982,2.94E-4,E,0.204,-3.026,Minor,0.168,143.772,4/4,0.194
Alternative,68,4.5E-4,0.603,229933,0.886,0,F,0.26,-3.777,Minor,0.0837,126.025,4/4,0.395
Alternative,71,0.0678,0.588,260173,0.521,0.149,A#,0.123,-9.461,Major,0.0329,85.012,4/4,0.337
Alternative,68,0.0133,0.639,233173,0.71,0,C#,0.118,-7.445,Major,0.0275,119.989,4/4,0.378
Alternative,69,0.00164,0.549,242280,0.93,6.67E-5,F,0.39,-3.468,Minor,0.0487,112.447,4/4,0.526
Alternative,73,0.0779,0.595,215907,0.717,0.00274,C,0.108,-4.803,Major,0.0295,88.969,4/4,0.547
Alternative,74,2.64E-4,0.413,218933,0.873,0.0025,G#,0.204,-4.151,Major,0.0535,116.681,3/4,0.481
Alternative,63,0.01,0.44,304000,0.929,0,D#,0.142,-4.494,Minor,0.0525,157.49,4/4,0.495
Alternative,71,0.184,0.494,281160,0.677,0.0258,F#,0.0926,-10.233,Major,0.0452,101.539,4/4,0.316
Alternative,63,0.705,0.831,215787,0.794,3.4E-5,D,0.0978,-3.701,Minor,0.0752,118.075,4/4,0.735
Alternative,72,0.00178,0.394,292581,0.944,4.54E-6,A#,0.298,-6.506,Minor,0.0761,105.338,4/4,0.265
Alternative,75,0.00316,0.458,255373,0.795,2.02E-4,C,0.0756,-3.265,Major,0.0574,123.229,4/4,0.513
Alternative,66,0.156,0.491,191507,0.942,0,G,0.367,-5.333,Major,0.132,100.446,4/4,0.387
Alternative,70,0.00666,0.494,175093,0.939,0,C#,0.139,-3.127,Major,0.126,177.751,4/4,0.893
Alternative,71,2.97E-4,0.618,248336,0.824,6.87E-5,C#,0.0649,-5.316,Major,0.0301,121.238,4/4,0.598
Alternative,69,0.15,0.942,172493,0.557,2.97E-5,G#,0.103,-8.433,Major,0.307,100.986,4/4,0.77
Alternative,69,0.558,0.645,140760,0.418,3.0E-4,F#,0.562,-10.065,Minor,0.29,96.963,4/4,0.123
Alternative,70,0.0124,0.412,229467,0.919,0.0601,F,0.424,-7.291,Major,0.184,166.367,4/4,0.572
Alternative,74,0.0141,0.623,205613,0.93,1.64E-6,F,0.138,-5.285,Major,0.0324,120.119,4/4,0.287
Alternative,65,5.86E-5,0.391,200547,0.963,0.0689,A#,0.14,-4.378,Minor,0.0773,167.065,4/4,0.364
Alternative,64,0.449,0.603,173104,0.783,7.96E-6,F#,0.119,-4.023,Major,0.062,172.041,4/4,0.775
Alternative,69,3.32E-4,0.305,206773,0.832,2.4E-5,F#,0.091,-7.981,Major,0.0398,100.677,4/4,0.585
Alternative,69,5.52E-4,0.214,193613,0.947,0.00352,E,0.238,-5.053,Major,0.0507,170.616,4/4,0.483
Alternative,73,0.103,0.456,195493,0.432,0,G,0.176,-7.682,Major,0.0266,139.909,3/4,0.391
Alternative,69,5.59E-5,0.404,258467,0.72,0.836,A#,0.0466,-9.18,Minor,0.0626,121.649,4/4,0.475
Alternative,73,1.94E-4,0.656,192790,0.821,0.00232,C,0.101,-4.838,Major,0.0325,117.948,5/4,0.791
Alternative,69,6.84E-4,0.553,231400,0.853,0,G#,0.126,-3.668,Major,0.0339,122.023,4/4,0.506
Alternative,67,1.92E-4,0.543,216733,0.952,7.8E-6,G#,0.38,-3.65,Major,0.0668,107.942,4/4,0.591
Alternative,64,0.114,0.483,219467,0.818,0,B,0.367,-7.666,Major,0.0444,175.668,4/4,0.691
Alternative,69,0.373,0.722,314358,0.282,0.00557,F,0.147,-7.484,Major,0.106,91.367,4/4,0.217
Alternative,73,0.00752,0.284,340907,0.875,4.61E-4,B,0.402,-6.069,Minor,0.0422,75.009,4/4,0.595
Alternative,65,0.502,0.687,177400,0.439,3.67E-4,D,0.109,-8.347,Major,0.0426,91.972,4/4,0.352
Alternative,67,0.0817,0.77,199587,0.697,0,C,0.0663,-2.644,Major,0.0607,170.084,4/4,0.428
Alternative,73,7.6E-4,0.451,302840,0.931,0.0049,A,0.361,-3.871,Major,0.0719,122.961,4/4,0.172
Alternative,66,0.0416,0.492,251840,0.81,0.00379,G,0.117,-5.315,Major,0.0847,149.954,4/4,0.245
Alternative,72,0.00797,0.614,293960,0.568,0,G,0.0997,-5.477,Minor,0.0276,107.849,4/4,0.516
Alternative,72,0.0537,0.536,238560,0.55,0,A#,0.134,-6.733,Minor,0.0248,144.018,4/4,0.234
Alternative,66,0.105,0.305,251015,0.715,0.0495,G,0.0906,-7.54,Major,0.0554,82.977,4/4,0.29
Alternative,71,1.51E-5,0.689,233867,0.739,0.509,D,0.064,-5.81,Major,0.026,120.423,4/4,0.578
Alternative,66,7.15E-4,0.561,191707,0.741,1.4E-5,F#,0.0822,-4.239,Minor,0.0419,139.001,4/4,0.776
Alternative,68,0.134,0.702,210590,0.614,0.00391,C,0.173,-4.385,Major,0.0786,155.173,4/4,0.047
Alternative,69,0.245,0.42,295600,0.33,6.79E-4,A,0.0677,-13.925,Major,0.0275,157.143,3/4,0.175
Alternative,61,0.95,0.399,268813,0.247,4.28E-4,B,0.105,-11.473,Minor,0.0632,84.093,4/4,0.493
Alternative,69,0.0136,0.599,189120,0.749,1.18E-4,D,0.0711,-3.275,Major,0.0279,82.011,4/4,0.488
Alternative,63,0.663,0.414,129698,0.473,0.0523,B,0.128,-8.911,Minor,0.116,100,4/4,0.409
Alternative,68,0.123,0.784,159382,0.43,0,A#,0.0887,-8.756,Minor,0.0364,127.087,4/4,0.236
Alternative,65,0.00203,0.68,257053,0.65,0,G,0.0622,-6.336,Major,0.0378,123.238,4/4,0.486
Alternative,65,0.294,0.54,306040,0.423,0.0884,F#,0.152,-8.799,Major,0.0283,150.135,4/4,0.353
Alternative,71,0.257,0.871,198440,0.701,7.52E-6,F,0.0589,-5.594,Minor,0.0458,126.975,4/4,0.716
Alternative,64,0.00662,0.483,271000,0.926,0,E,0.29,-5.122,Minor,0.0669,150.016,4/4,0.53
Alternative,68,0.0328,0.476,261853,0.769,0,D,0.197,-5.344,Major,0.0332,129.051,4/4,0.287
Alternative,71,0.0144,0.526,195200,0.862,0.0597,D,0.229,-6.003,Major,0.0905,90.052,4/4,0.528
Alternative,70,0.00434,0.647,209267,0.964,0.0036,A,0.15,-4.225,Minor,0.06,126.942,4/4,0.875
Alternative,66,0.00935,0.58,216760,0.748,0,E,0.753,-5.433,Major,0.0323,109.781,4/4,0.584
Alternative,62,0.0701,0.531,230800,0.821,0.171,D,0.124,-6.812,Major,0.0439,129.139,4/4,0.34
Alternative,65,0.0307,0.269,374333,0.551,6.19E-4,A#,0.118,-8.456,Minor,0.0274,144.408,3/4,0.202
Alternative,71,1.83E-5,0.465,235293,0.919,2.07E-5,E,0.262,-4.025,Major,0.0408,135.997,4/4,0.537
Alternative,67,0.107,0.454,236160,0.791,2.1E-6,D,0.108,-6.013,Major,0.335,127.638,4/4,0.791
Alternative,71,0.0177,0.291,278600,0.974,5.44E-6,F#,0.886,-2.997,Minor,0.171,134.724,4/4,0.348
Alternative,63,0.0656,0.734,166991,0.574,0,C#,0.443,-5.916,Major,0.261,134.866,4/4,0.366
Alternative,68,0.00289,0.593,230960,0.697,0.0257,G,0.14,-5.416,Major,0.0399,170,4/4,0.428
Alternative,68,3.18E-4,0.554,374453,0.949,9.98E-5,D,0.2,-4.928,Major,0.0787,129.984,4/4,0.233
Alternative,63,0.0371,0.437,266493,0.337,9.46E-4,F,0.0981,-11.439,Major,0.0326,114.239,4/4,0.0784
Alternative,65,0.618,0.716,158726,0.515,0.257,B,0.136,-9.651,Minor,0.0305,99.284,4/4,0.383
Alternative,70,0.00461,0.498,231480,0.83,0,F#,0.139,-5.157,Minor,0.0421,89.342,4/4,0.453
Alternative,70,0.231,0.763,222387,0.537,0,A,0.109,-7.018,Minor,0.246,73.51,4/4,0.426
Alternative,63,6.13E-4,0.543,206895,0.965,9.97E-6,F#,0.0883,-4.038,Major,0.0963,155.019,4/4,0.715
Alternative,64,0.172,0.692,298960,0.496,6.42E-6,G,0.107,-7.332,Major,0.0241,97.945,4/4,0.376
Alternative,65,0.119,0.659,211080,0.727,0.00427,E,0.1,-8.638,Minor,0.0455,166.163,4/4,0.748
Alternative,67,0.301,0.702,207455,0.659,0.00201,E,0.218,-6.766,Minor,0.13,79.64,4/4,0.843
Alternative,65,0.894,0.574,98027,0.123,0.00111,C#,0.118,-13.959,Major,0.196,115.431,3/4,0.117
Alternative,69,0.209,0.667,207851,0.798,0.015,G#,0.0972,-5.935,Major,0.0675,114.981,4/4,0.485
Alternative,69,0.00106,0.701,312587,0.564,0.00277,D,0.0657,-9.039,Major,0.0294,107.533,4/4,0.723
Alternative,60,0.00184,0.351,217267,0.899,1.16E-4,G,0.284,-4.119,Major,0.0432,145.015,4/4,0.508
Alternative,64,8.21E-4,0.512,222827,0.865,0,G,0.0982,-4.146,Major,0.0338,138.017,4/4,0.529
Alternative,64,0.601,0.33,245333,0.603,6.3E-4,C,0.307,-7.571,Major,0.36,168.456,3/4,0.812
Alternative,68,0.00483,0.395,212067,0.843,0,G#,0.0404,-4.476,Major,0.0374,112.423,4/4,0.481
Alternative,70,0.0014,0.492,157333,0.969,1.32E-6,A,0.0787,-4.419,Major,0.0491,95.136,4/4,0.538
Alternative,64,0.446,0.363,174105,0.579,0.0127,G,0.264,-10.533,Major,0.0986,78.032,4/4,0.719
Alternative,71,0.00662,0.556,255467,0.981,0,C#,0.218,-2.688,Minor,0.128,101.423,4/4,0.716
Alternative,68,8.51E-5,0.404,245227,0.969,0.0114,G#,0.268,-2.938,Major,0.195,173.878,4/4,0.29
Alternative,68,0.00336,0.553,159227,0.913,3.75E-4,G#,0.103,-4.563,Major,0.0396,121.159,4/4,0.829
Alternative,65,0.416,0.464,176804,0.378,0.0917,D,0.0966,-11.354,Minor,0.143,164.486,5/4,0.037
Alternative,64,0.385,0.649,142500,0.535,4.22E-4,F#,0.12,-12.017,Minor,0.224,84.466,4/4,0.843
Alternative,68,0.695,0.543,314075,0.394,2.39E-4,G#,0.108,-9.637,Major,0.0864,137.811,4/4,0.118
Alternative,67,0.0481,0.856,174720,0.485,0,F,0.108,-5.519,Minor,0.0597,136.005,4/4,0.0929
Alternative,67,0.0343,0.534,249520,0.721,6.24E-6,B,0.115,-7.307,Minor,0.0417,128.978,3/4,0.225
Alternative,71,7.69E-4,0.366,255627,0.94,9.42E-5,C#,0.188,-5.119,Minor,0.0696,130.198,4/4,0.369
Alternative,75,0.0335,0.356,357267,0.917,0,A,0.406,-6.006,Major,0.0479,171.176,4/4,0.518
Alternative,65,0.274,0.654,202597,0.47,0.249,C#,0.103,-10.383,Minor,0.0586,77.083,4/4,0.462
Alternative,71,0.443,0.774,191935,0.45,3.28E-5,B,0.127,-6.86,Major,0.0896,90.055,4/4,0.648
Alternative,67,0.403,0.754,193600,0.37,6.22E-5,F#,0.107,-9.854,Minor,0.12,114.941,4/4,0.228
Alternative,63,9.83E-4,0.531,216067,0.855,0,C#,0.0716,-4.95,Major,0.0352,124.578,4/4,0.424
Alternative,70,6.18E-4,0.574,178267,0.911,0,A,0.0769,-5.176,Major,0.0715,98.075,4/4,0.573
Alternative,70,0.114,0.529,166373,0.967,0,C#,0.61,-3.647,Minor,0.0508,140.127,4/4,0.596
Alternative,67,2.13E-4,0.309,206587,0.875,0.00168,C#,0.113,-4.49,Major,0.0488,143.526,4/4,0.725
Alternative,68,0.00591,0.398,342821,0.939,8.81E-4,A,0.357,-2.865,Minor,0.0648,92.027,4/4,0.235
Alternative,64,0.00107,0.46,222067,0.796,0,C,0.106,-4.501,Minor,0.0333,100.011,4/4,0.182
Alternative,64,6.06E-5,0.451,194227,0.815,0,D,0.27,-5.55,Minor,0.0368,147.974,4/4,0.618
Alternative,69,0.013,0.649,208467,0.888,2.23E-6,F#,0.0888,-4.807,Major,0.0293,100.975,4/4,0.553
Alternative,65,0.0129,0.599,272973,0.543,0.00193,C,0.291,-9.226,Major,0.0302,91.105,4/4,0.624
Alternative,63,0.163,0.66,153169,0.596,0.86,C,0.109,-8.207,Major,0.0358,77.026,4/4,0.0757
Alternative,71,4.23E-4,0.278,237027,0.676,8.99E-4,A,0.136,-8.821,Major,0.0371,104.545,4/4,0.494
Alternative,70,0.0404,0.285,318227,0.846,0,D,0.182,-6.472,Major,0.0438,108.808,4/4,0.287
Alternative,67,0.0726,0.764,302347,0.509,6.03E-4,D#,0.162,-9.208,Major,0.104,93.505,4/4,0.383
Alternative,65,0.017,0.814,212813,0.675,0,C,0.182,-4.594,Major,0.0931,119.867,4/4,0.407
Alternative,63,0.0199,0.474,199013,0.923,0,D,0.0673,-3.405,Major,0.0897,160.035,4/4,0.347
Alternative,66,0.00457,0.496,260507,0.765,0,G,0.104,-5.66,Major,0.033,74.072,4/4,0.337
Alternative,62,4.19E-4,0.501,275213,0.779,5.15E-5,A#,0.139,-6.483,Major,0.0421,106.024,4/4,0.231
Alternative,62,0.00189,0.509,264707,0.774,5.49E-4,F#,0.143,-4.054,Major,0.0338,116.529,4/4,0.0824
Alternative,69,2.18E-4,0.58,263440,0.604,5.79E-4,F,0.477,-5.703,Major,0.047,167.784,4/4,0.645
Alternative,63,0.0022,0.446,250093,0.657,0,G,0.189,-4.494,Major,0.0262,152.132,3/4,0.215
Alternative,65,0.0223,0.624,193373,0.899,1.55E-4,C,0.0975,-5.71,Major,0.0295,104.055,4/4,0.797
Alternative,64,4.78E-5,0.213,246040,0.93,0,C,0.126,-4.478,Major,0.0671,169.221,4/4,0.386
Alternative,66,0.0029,0.609,252400,0.935,3.59E-4,F#,0.188,-2.941,Major,0.0479,95.957,4/4,0.498
Alternative,66,0.0104,0.185,207587,0.948,0,G#,0.105,-3.892,Major,0.147,196.578,3/4,0.316
Alternative,70,9.18E-4,0.364,235053,0.922,0.035,C,0.0696,-4.217,Minor,0.0566,79.342,4/4,0.227
Alternative,68,3.36E-4,0.433,277840,0.854,1.77E-4,A,0.162,-3.868,Major,0.0483,89.4,4/4,0.368
Alternative,66,0.0341,0.66,235000,0.627,9.64E-5,F#,0.385,-10.397,Minor,0.124,85.44,4/4,0.789
Alternative,70,0.0466,0.58,208960,0.702,3.2E-6,E,0.536,-5.565,Major,0.0337,105.076,4/4,0.299
Alternative,66,0.0932,0.693,196093,0.823,0,F,0.328,-3.761,Major,0.0726,87.904,4/4,0.741
Alternative,69,0.00347,0.656,201960,0.932,0.00147,E,0.144,-3.405,Minor,0.0708,130.936,4/4,0.544
Alternative,62,0.277,0.398,325600,0.432,8.54E-6,B,0.158,-9.285,Major,0.0415,93.705,4/4,0.457
Alternative,69,0.00162,0.543,256733,0.912,2.1E-6,G,0.0565,-10.71,Major,0.0601,103.731,4/4,0.836
Alternative,62,0.00254,0.452,274615,0.882,2.17E-5,G,0.0836,-4.406,Major,0.0362,156.277,4/4,0.398
Alternative,69,0.0226,0.76,245000,0.891,0.0868,B,0.298,-5.852,Minor,0.0372,120.265,4/4,0.966
Alternative,67,0.00146,0.469,192107,0.845,3.16E-5,C#,0.148,-3.936,Minor,0.0499,77.99,4/4,0.564
Alternative,67,0.704,0.605,250001,0.335,0.00756,C,0.127,-10.49,Major,0.309,141.839,4/4,0.455
Alternative,63,0.00114,0.579,223747,0.812,0.00333,C#,0.115,-6.509,Minor,0.0693,152.002,4/4,0.278
Alternative,65,0.00468,0.499,134200,0.873,0,F#,0.165,-3.902,Major,0.0386,142.726,4/4,0.864
Alternative,65,0.0425,0.434,209493,0.939,0,E,0.491,-2.983,Minor,0.0593,159.932,4/4,0.569
Alternative,65,0.028,0.705,191800,0.735,0.0783,B,0.112,-6.646,Major,0.0931,132.627,4/4,0.448
Alternative,70,6.83E-4,0.499,340132,0.97,0.136,C,0.0871,-2.838,Major,0.116,106.558,4/4,0.0506
Alternative,63,0.00298,0.504,205627,0.957,0,C,0.187,-2.657,Major,0.0529,135.013,4/4,0.676
Alternative,66,1.9E-5,0.274,246920,0.906,0.257,C,0.273,-5.587,Major,0.0404,185.959,3/4,0.783
Alternative,64,4.93E-5,0.328,233987,0.939,0.0065,D,0.337,-1.654,Minor,0.0423,185.971,4/4,0.329
Alternative,61,5.91E-6,0.382,298253,0.867,0.581,A,0.196,-7.426,Major,0.0399,87.309,4/4,0.453
Alternative,62,0.0127,0.826,154682,0.486,1.96E-5,D,0.259,-8.237,Major,0.232,129.979,4/4,0.105
Alternative,65,5.15E-5,0.459,316733,0.83,1.4E-4,D,0.206,-6.254,Major,0.0364,155.826,4/4,0.431
Alternative,65,3.9E-4,0.354,207987,0.942,6.36E-6,G,0.431,-3.245,Major,0.237,119.992,4/4,0.242
Alternative,66,0.237,0.524,254493,0.417,1.19E-6,C#,0.139,-9.283,Minor,0.0578,93.59,4/4,0.109
Alternative,64,0.00349,0.447,224597,0.966,1.98E-4,G,0.312,-2.966,Major,0.089,178.105,4/4,0.533
Alternative,73,0.00705,0.529,180160,0.943,3.16E-5,C#,0.0696,-4.192,Major,0.034,99.604,4/4,0.788
Alternative,71,1.78E-4,0.577,207093,0.838,1.07E-6,A,0.0588,-5.793,Major,0.0586,116.048,4/4,0.802
Alternative,64,0.00121,0.535,198694,0.836,0,D,0.102,-5.593,Major,0.0746,85.005,4/4,0.443
Alternative,65,0.456,0.84,199227,0.344,3.36E-5,F,0.35,-8.613,Minor,0.0374,111.994,4/4,0.526
Alternative,66,0.00838,0.433,209333,0.778,0,D,0.163,-4.68,Minor,0.0371,149.864,4/4,0.217
Alternative,63,0.0359,0.507,278707,0.588,1.29E-4,C,0.373,-4.881,Major,0.0641,170.889,4/4,0.637
Alternative,69,2.23E-5,0.353,255733,0.898,0.105,D,0.39,-5.877,Major,0.052,103.293,4/4,0.525
Alternative,67,2.09E-4,0.429,278027,0.966,0.124,G#,0.371,-4.605,Major,0.0733,179.956,4/4,0.525
Alternative,61,0.00425,0.41,274800,0.539,8.9E-4,C,0.117,-8.412,Major,0.0302,138.852,4/4,0.141
Alternative,66,0.114,0.686,194157,0.592,1.16E-6,F#,0.248,-7.398,Minor,0.26,89.013,4/4,0.364
Alternative,64,0.269,0.592,304760,0.423,0,D#,0.207,-8.184,Minor,0.0904,60.014,4/4,0.607
Alternative,63,0.00919,0.486,205653,0.94,0,G,0.0777,-4.237,Minor,0.0605,79.727,4/4,0.42
Alternative,63,0.00187,0.552,299733,0.645,1.38E-6,G,0.0424,-6.595,Major,0.0268,89.518,4/4,0.588
Alternative,65,0.169,0.645,208107,0.941,0,E,0.251,-3.425,Minor,0.0448,106.015,4/4,0.881
Alternative,63,0.0605,0.591,193107,0.831,4.67E-5,C,0.19,-5.647,Major,0.0415,144.084,4/4,0.705
Alternative,61,0.0909,0.407,248253,0.612,0,E,0.0914,-5.359,Major,0.0496,159.527,4/4,0.133
Alternative,61,0.12,0.667,218704,0.509,1.91E-6,C#,0.269,-6.584,Major,0.0348,104.993,4/4,0.289
Alternative,60,0.07,0.954,181603,0.535,0.0478,G,0.142,-6.508,Major,0.0724,116.954,4/4,0.614
Alternative,65,1.8E-4,0.546,207213,0.959,0.00144,G#,0.0584,-4.664,Major,0.082,127.831,4/4,0.416
Alternative,62,0.00391,0.591,224640,0.94,0,B,0.383,-4.341,Major,0.0522,100.043,4/4,0.676
Alternative,65,2.48E-4,0.541,311813,0.968,8.28E-6,C,0.423,-4.129,Major,0.0396,125.04,4/4,0.505
Alternative,59,8.13E-4,0.653,309573,0.708,0.0197,A,0.0764,-9.367,Major,0.0263,100.698,4/4,0.891
Alternative,64,0.395,0.597,229760,0.417,8.35E-6,D,0.128,-7.952,Major,0.0502,143.839,4/4,0.263
Alternative,60,3.35E-5,0.456,201173,0.826,0.57,G#,0.0548,-7.611,Major,0.0268,82.539,4/4,0.415
Alternative,64,0.0716,0.71,217813,0.71,1.07E-6,C,0.206,-2.474,Major,0.0579,169.944,4/4,0.7
Alternative,70,0.0722,0.7,302000,0.742,0.0199,F,0.11,-6.777,Minor,0.0716,91.959,4/4,0.197
Alternative,69,2.2E-4,0.524,184867,0.939,0,A,0.623,-3.994,Major,0.113,150.184,4/4,0.661
Alternative,63,0.00204,0.487,248373,0.9,6.42E-6,F,0.11,-4.54,Major,0.0529,149.959,4/4,0.377
Alternative,62,0.22,0.941,60000,0.656,1.06E-5,C,0.121,-8.178,Major,0.154,109.908,4/4,0.382
Alternative,63,0.0607,0.547,246240,0.294,0.786,G,0.0933,-10.202,Major,0.0482,105.027,4/4,0.11
Alternative,70,0.00244,0.666,282907,0.936,0.086,G,0.153,-9.919,Major,0.0476,91.577,4/4,0.776
Alternative,63,0.257,0.388,127318,0.52,0.185,D,0.113,-8.354,Major,0.0593,84.851,4/4,0.196
Alternative,66,6.2E-5,0.374,260027,0.927,1.77E-4,E,0.0575,-4.212,Major,0.0652,154.047,4/4,0.301
Alternative,67,0.00561,0.773,211960,0.564,1.99E-5,C#,0.213,-7.241,Major,0.249,155.976,4/4,0.0588
Alternative,61,0.00768,0.274,288036,0.652,6.42E-5,F,0.108,-6.196,Minor,0.0625,173.009,4/4,0.1
Alternative,65,0.274,0.605,185617,0.553,0.0152,A#,0.184,-10.845,Minor,0.101,152.076,4/4,0.62
Alternative,65,0.536,0.777,201733,0.662,4.61E-6,G,0.593,-8.393,Major,0.27,111.13,4/4,0.634
Alternative,71,0.323,0.36,342653,0.684,0,E,0.34,-6.457,Minor,0.0308,77.15,4/4,0.2
Alternative,61,0.924,0.391,205490,0.322,1.29E-6,D#,0.0934,-9.809,Major,0.0628,83.947,4/4,0.45
Alternative,64,0.0116,0.72,146914,0.647,2.06E-4,C#,0.571,-5.411,Minor,0.0642,157.877,4/4,0.809
Alternative,68,0.00252,0.576,283400,0.989,0.0032,D,0.0243,-1.909,Major,0.112,135.093,4/4,0.352
Alternative,64,3.32E-4,0.576,323800,0.906,0.0614,D,0.0908,-7.677,Major,0.0571,127.935,4/4,0.211
Alternative,61,2.81E-4,0.468,252360,0.851,0.00483,B,0.0644,-3.617,Major,0.0398,92.079,4/4,0.293
Alternative,62,0.304,0.623,157303,0.615,0.00874,C#,0.25,-10.064,Major,0.146,169.137,4/4,0.672
Alternative,61,0.096,0.643,248880,0.945,7.71E-6,C,0.495,-4.66,Major,0.0779,120.723,4/4,0.526
Alternative,60,0.874,0.484,270547,0.309,1.29E-6,D,0.101,-10.238,Minor,0.213,99.424,3/4,0.13
Alternative,65,0.00425,0.538,183440,0.52,0,A,0.367,-7.46,Major,0.0299,106.031,4/4,0.678
Alternative,61,0.0424,0.774,163196,0.659,5.01E-4,D#,0.302,-6.909,Major,0.206,99.018,4/4,0.467
Alternative,64,0.597,0.543,261103,0.298,1.49E-6,C,0.0804,-9.167,Major,0.0683,125.523,4/4,0.254
Alternative,67,0.402,0.514,166998,0.506,2.56E-5,A#,0.191,-7.095,Minor,0.28,88.044,4/4,0.312
Alternative,64,0.308,0.7,266934,0.399,0.0128,D#,0.119,-6.558,Minor,0.0461,79.551,3/4,0.348
Alternative,61,0.0172,0.701,279027,0.815,6.27E-4,C,0.0969,-5.995,Major,0.038,138.142,4/4,0.67
Alternative,68,8.74E-5,0.438,261000,0.94,0.0777,D,0.3,-3.249,Major,0.0452,100.99,3/4,0.421
Alternative,61,0.347,0.411,253781,0.377,0.765,D#,0.222,-9.553,Major,0.0296,139.881,4/4,0.0321
Alternative,70,0.406,0.485,260947,0.738,8.77E-5,C#,0.514,-8.884,Minor,0.101,114.713,4/4,0.484
Alternative,63,0.0284,0.907,234093,0.596,1.93E-4,A#,0.19,-4.957,Minor,0.236,123.045,4/4,0.492
Alternative,63,0.771,0.704,133560,0.478,5.16E-4,A,0.0875,-6.562,Major,0.047,128.789,4/4,0.42
Alternative,63,2.5E-4,0.442,167773,0.872,1.74E-5,D,0.0602,-5.072,Major,0.123,159.867,4/4,0.568
Alternative,66,2.47E-4,0.617,212347,0.922,0.388,B,0.363,-3.474,Major,0.0744,132.059,4/4,0.6
