hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,country_full_name,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,customer_type,adr
Resort Hotel,1,2015,July,9,1,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,105.08
Resort Hotel,1,2015,July,9,1,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,65.42
Resort Hotel,0,2015,July,9,1,3,1,0,0,Bed & Breakfast,RUS,Russia,0,0,0,Transient,98
Resort Hotel,0,2015,July,9,2,3,2,0,0,Bed & Breakfast,SWE,Sweden,0,0,0,Transient,75.46
Resort Hotel,0,2015,July,9,2,3,2,0,0,Bed & Breakfast,POL,Poland,0,0,0,Transient,65.5
Resort Hotel,0,2015,July,9,2,5,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,90.95
Resort Hotel,0,2015,July,9,2,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Contract,93.6
Resort Hotel,0,2015,July,9,2,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Contract,119.25
Resort Hotel,0,2015,July,9,2,5,2,0,0,Half Board,GBR,United Kingdom,0,0,0,Contract,134.73
Resort Hotel,0,2015,July,9,2,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,112
Resort Hotel,1,2015,July,9,2,6,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,118.13
Resort Hotel,0,2015,July,10,0,1,2,0,0,Bed & Breakfast,USA,United States,0,0,0,Transient,131
Resort Hotel,0,2015,July,10,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,88.2
Resort Hotel,0,2015,July,10,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,73.8
Resort Hotel,0,2015,July,10,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,98
Resort Hotel,0,2015,July,10,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,110.5
Resort Hotel,0,2015,July,10,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,131
Resort Hotel,0,2015,July,10,0,2,2,1,0,Half Board,PRT,Portugal,0,0,0,Transient,185
Resort Hotel,0,2015,July,10,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,87.3
Resort Hotel,0,2015,July,10,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,73.8
Resort Hotel,0,2015,July,10,1,2,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,120
Resort Hotel,0,2015,July,10,1,2,2,0,0,Bed & Breakfast,AUS,Australia,0,0,0,Transient,98
Resort Hotel,0,2015,July,10,1,2,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,96.3
Resort Hotel,0,2015,July,10,2,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,197
Resort Hotel,0,2015,July,10,2,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,197
Resort Hotel,1,2015,July,10,2,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,123
Resort Hotel,0,2015,July,10,2,3,2,0,0,Bed & Breakfast,POL,Poland,0,0,0,Transient,82
Resort Hotel,0,2015,July,10,2,3,2,0,2,Half Board,PRT,Portugal,0,0,0,Transient,165
Resort Hotel,0,2015,July,10,2,3,2,2,0,Bed & Breakfast,EST,Estonia,0,0,0,Transient,149.4
Resort Hotel,0,2015,July,10,2,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,106.84
Resort Hotel,0,2015,July,10,2,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,161
Resort Hotel,0,2015,July,10,2,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,134.43
Resort Hotel,0,2015,July,10,2,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,144.43
Resort Hotel,0,2015,July,10,2,5,1,0,0,Half Board,RUS,Russia,0,0,0,Transient,152
Resort Hotel,0,2015,July,10,2,5,2,1,0,Half Board,GBR,United Kingdom,0,0,0,Transient,125.54
Resort Hotel,0,2015,July,10,2,5,2,1,1,Full Board,PRT,Portugal,0,0,0,Transient,133.83
Resort Hotel,0,2015,July,10,2,6,3,1,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,159.75
Resort Hotel,0,2015,July,10,2,7,2,0,0,Bed & Breakfast,IRL,Ireland,0,0,0,Transient,120.6
Resort Hotel,0,2015,July,10,3,7,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,112.2
Resort Hotel,0,2015,July,10,4,7,2,0,1,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,110.6
Resort Hotel,0,2015,July,10,4,9,2,0,0,Bed & Breakfast,DNK,Denmark,0,0,0,Transient,105.9
Resort Hotel,0,2015,July,10,2,5,2,1,0,Half Board,GBR,United Kingdom,0,0,0,Transient,95.27
Resort Hotel,0,2015,July,10,2,5,2,0,0,Half Board,GBR,United Kingdom,0,0,0,Transient,108.83
Resort Hotel,1,2015,July,11,2,3,2,1,0,Half Board,PRT,Portugal,0,0,0,Transient,153.96
Resort Hotel,0,2015,July,11,2,3,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,120.6
Resort Hotel,0,2015,July,11,2,4,2,0,1,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,90.67
Resort Hotel,1,2015,July,11,2,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,126.67
Resort Hotel,0,2015,July,11,2,4,3,0,0,Half Board,PRT,Portugal,0,0,0,Transient,144.4
Resort Hotel,0,2015,July,11,2,4,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,99.5
Resort Hotel,0,2015,July,11,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,139.4
Resort Hotel,1,2015,July,11,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,73.8
Resort Hotel,0,2015,July,11,2,2,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,89.97
Resort Hotel,0,2015,July,11,2,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,123
Resort Hotel,0,2015,July,11,2,2,2,0,0,Bed & Breakfast,CZE,Czech Republic,0,0,0,Transient,123
Resort Hotel,0,2015,July,11,0,1,1,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,123
Resort Hotel,0,2015,July,11,0,1,2,0,0,Half Board,DEU,Germany,0,0,0,Transient,144.9
Resort Hotel,0,2015,July,11,0,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,153
Resort Hotel,0,2015,July,11,0,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,131
Resort Hotel,0,2015,July,11,1,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,100
Resort Hotel,0,2015,July,11,1,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,65.5
Resort Hotel,0,2015,July,11,1,1,2,0,0,Bed & Breakfast,ROU,Romania,0,0,0,Transient,123
Resort Hotel,0,2015,July,11,2,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,123
Resort Hotel,0,2015,July,11,2,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,131
Resort Hotel,0,2015,July,11,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,104.68
Resort Hotel,0,2015,July,11,2,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,166
Resort Hotel,1,2015,July,11,2,6,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,111.25
Resort Hotel,0,2015,July,11,2,6,2,2,0,Half Board,PRT,Portugal,0,0,0,Transient,213.75
Resort Hotel,0,2015,July,11,4,6,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,178
Resort Hotel,0,2015,July,11,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,113.9
Resort Hotel,0,2015,July,11,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,129.29
Resort Hotel,0,2015,July,12,1,0,2,2,0,Bed & Breakfast,CN,People's Republic of China,0,0,0,Transient,153
Resort Hotel,0,2015,July,12,1,0,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,98
Resort Hotel,0,2015,July,12,2,4,2,1,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,169
Resort Hotel,1,2015,July,12,2,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,93
Resort Hotel,0,2015,July,12,2,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,132.29
Resort Hotel,0,2015,July,12,2,5,2,0,0,Bed & Breakfast,BRA,Brazil,0,0,0,Transient,123
Resort Hotel,0,2015,July,12,2,5,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,117.22
Resort Hotel,0,2015,July,12,2,5,2,0,1,Half Board,ESP,Spain,0,0,0,Transient,149
Resort Hotel,1,2015,July,12,2,5,3,1,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,164.57
Resort Hotel,0,2015,July,12,2,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Contract,107
Resort Hotel,0,2015,July,12,2,5,2,0,1,Full Board,PRT,Portugal,0,0,0,Transient-Party,117.22
Resort Hotel,0,2015,July,12,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,119.25
Resort Hotel,0,2015,July,12,2,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,123
Resort Hotel,1,2015,July,12,2,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,105.71
Resort Hotel,0,2015,July,12,2,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,123
Resort Hotel,0,2015,July,12,2,5,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,144.43
Resort Hotel,1,2015,July,12,3,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,126
Resort Hotel,0,2015,July,12,4,5,2,0,0,Half Board,FRA,France,0,0,0,Transient,148.3
Resort Hotel,0,2015,July,12,4,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,125.22
Resort Hotel,0,2015,July,12,4,7,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,123
Resort Hotel,0,2015,July,12,4,7,2,0,0,Half Board,GBR,United Kingdom,0,0,0,Contract,130
Resort Hotel,1,2015,July,12,4,10,2,10,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,133.16
Resort Hotel,0,2015,July,12,2,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,78.84
Resort Hotel,0,2015,July,12,1,0,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,80.1
Resort Hotel,0,2015,July,12,2,0,2,2,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,193
Resort Hotel,0,2015,July,12,2,0,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,88.2
Resort Hotel,0,2015,July,12,2,0,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,90.71
Resort Hotel,0,2015,July,12,2,0,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,114.5
Resort Hotel,0,2015,July,12,2,0,2,0,0,Bed & Breakfast,BEL,Belgium,0,0,0,Transient,120.2
Resort Hotel,0,2015,July,12,2,1,2,0,0,Bed & Breakfast,ITA,Italy,0,0,0,Contract,79.5
Resort Hotel,0,2015,July,12,2,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,117.9
Resort Hotel,1,2015,July,12,2,1,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,128
Resort Hotel,0,2015,July,12,2,2,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,90.95
Resort Hotel,0,2015,July,12,2,2,2,0,1,Bed & Breakfast,FIN,Finland,0,0,0,Transient,107
Resort Hotel,0,2015,July,12,2,2,2,2,0,Bed & Breakfast,CN,People's Republic of China,0,0,0,Transient,130.05
Resort Hotel,0,2015,July,12,2,3,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Contract,123
Resort Hotel,1,2015,July,12,2,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,103.8
Resort Hotel,0,2015,July,12,2,3,2,2,0,Bed & Breakfast,IRL,Ireland,0,0,0,Transient,196
Resort Hotel,0,2015,July,12,2,3,2,0,0,Half Board,ESP,Spain,0,0,0,Transient,149.4
Resort Hotel,0,2015,July,13,2,5,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,175.71
Resort Hotel,0,2015,July,13,2,5,2,0,1,Half Board,PRT,Portugal,0,0,0,Transient-Party,119.7
Resort Hotel,1,2015,July,13,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,100.86
Resort Hotel,0,2015,July,13,2,5,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,100.86
Resort Hotel,0,2015,July,13,1,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,82
Resort Hotel,0,2015,July,13,1,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,73.8
Resort Hotel,0,2015,July,13,1,1,2,0,0,Bed & Breakfast,AUS,Australia,0,0,0,Transient,117.9
Resort Hotel,0,2015,July,13,1,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient-Party,82
Resort Hotel,0,2015,July,13,1,1,4,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,150
Resort Hotel,0,2015,July,13,1,1,2,0,0,Half Board,ESP,Spain,0,0,0,Transient,161
Resort Hotel,0,2015,July,13,1,1,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,64
Resort Hotel,1,2015,July,13,1,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,123
Resort Hotel,0,2015,July,13,1,2,2,0,0,Bed & Breakfast,USA,United States,0,0,0,Transient,110
Resort Hotel,0,2015,July,13,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,88.2
Resort Hotel,0,2015,July,13,1,2,2,0,0,Half Board,ESP,Spain,0,0,0,Transient,130
Resort Hotel,0,2015,July,13,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,88.2
Resort Hotel,0,2015,July,13,1,2,2,0,0,Half Board,ESP,Spain,0,0,0,Transient,165
Resort Hotel,0,2015,July,13,1,3,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,114
Resort Hotel,1,2015,July,13,1,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,79.5
Resort Hotel,1,2015,July,13,1,4,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,132.8
Resort Hotel,0,2015,July,13,1,4,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,120
Resort Hotel,1,2015,July,13,1,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Contract,79.5
Resort Hotel,0,2015,July,13,1,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,120
Resort Hotel,1,2015,July,13,1,4,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,144.2
Resort Hotel,0,2015,July,13,1,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,107.2
Resort Hotel,1,2015,July,13,1,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,120
Resort Hotel,0,2015,July,13,1,4,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,120
Resort Hotel,0,2015,July,13,1,4,3,0,0,Half Board,PRT,Portugal,0,0,0,Transient,163.8
Resort Hotel,1,2015,July,13,1,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,98.5
Resort Hotel,1,2015,July,13,1,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,130.5
Resort Hotel,0,2015,July,13,1,5,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient,153
Resort Hotel,0,2015,July,13,1,5,2,0,0,Bed & Breakfast,FRA,France,0,0,0,Transient,98.5
Resort Hotel,0,2015,July,13,2,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,119.7
Resort Hotel,0,2015,July,13,2,5,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient,184.6
Resort Hotel,0,2015,July,13,2,5,2,1,0,Half Board,ESP,Spain,0,0,0,Transient,181.22
Resort Hotel,1,2015,July,13,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,100.86
Resort Hotel,0,2015,July,13,1,0,2,0,0,Bed & Breakfast,ROU,Romania,0,0,0,Transient,100.2
Resort Hotel,0,2015,July,13,1,3,2,0,0,Half Board,ESP,Spain,0,0,0,Transient,134.25
Resort Hotel,0,2015,July,13,3,5,2,0,0,Bed & Breakfast,FIN,Finland,0,0,0,Contract,96.3
Resort Hotel,0,2015,July,13,3,6,2,0,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,83.09
Resort Hotel,1,2015,July,14,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,105.5
Resort Hotel,0,2015,July,14,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,134
Resort Hotel,0,2015,July,14,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,8
Resort Hotel,0,2015,July,14,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,146
Resort Hotel,1,2015,July,14,0,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,126
Resort Hotel,0,2015,July,14,0,4,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,111.15
Resort Hotel,0,2015,July,14,0,5,2,0,0,Bed & Breakfast,POL,Poland,0,0,0,Transient,136.2
Resort Hotel,0,2015,July,14,0,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,101.8
Resort Hotel,0,2015,July,14,1,5,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,127
Resort Hotel,0,2015,July,14,1,5,2,1,0,Half Board,PRT,Portugal,0,0,0,Transient-Party,161.5
Resort Hotel,0,2015,July,14,1,5,2,2,0,Half Board,PRT,Portugal,0,0,0,Transient,230.67
Resort Hotel,1,2015,July,14,2,5,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,65.7
Resort Hotel,0,2015,July,14,2,5,2,0,0,Half Board,ESP,Spain,0,0,0,Transient,180
Resort Hotel,0,2015,July,14,2,5,2,0,0,Half Board,ESP,Spain,0,0,0,Transient,168.57
Resort Hotel,1,2015,July,14,2,7,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,107.67
Resort Hotel,1,2015,July,14,2,7,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,96.9
Resort Hotel,0,2015,July,14,2,7,2,0,0,Bed & Breakfast,IRL,Ireland,0,0,0,Transient,107
Resort Hotel,0,2015,July,14,2,9,2,0,0,Bed & Breakfast,IRL,Ireland,0,0,0,Transient,73.41
Resort Hotel,0,2015,July,14,4,10,2,0,0,Half Board,SWE,Sweden,0,0,0,Transient,109.9
Resort Hotel,0,2015,July,14,4,10,2,0,0,Half Board,SWE,Sweden,0,0,0,Transient,109.9
Resort Hotel,0,2015,July,14,4,11,3,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,187.5
Resort Hotel,0,2015,July,14,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,134
Resort Hotel,1,2015,July,15,0,3,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,91.5
Resort Hotel,1,2015,July,15,0,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,132.44
Resort Hotel,0,2015,July,15,2,4,2,0,0,Half Board,POL,Poland,0,0,0,Transient,106.9
Resort Hotel,1,2015,July,15,2,5,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,131.86
Resort Hotel,0,2015,July,15,2,6,2,2,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,216.13
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient,107
Resort Hotel,0,2015,July,15,2,7,2,2,0,Bed & Breakfast,GBR,United Kingdom,0,0,0,Transient,190.33
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient,107
Resort Hotel,0,2015,July,15,0,2,1,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,94
Resort Hotel,1,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,0
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,98.75
Resort Hotel,0,2015,July,15,0,2,3,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,148.23
Resort Hotel,0,2015,July,15,0,2,1,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,94
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient,107
Resort Hotel,0,2015,July,15,0,2,3,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,148.23
Resort Hotel,0,2015,July,15,0,2,1,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,0
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,107
Resort Hotel,0,2015,July,15,0,2,2,0,0,Full Board,PRT,Portugal,0,0,0,Transient-Party,98.75
Resort Hotel,1,2015,July,16,0,2,2,2,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,195
Resort Hotel,0,2015,July,16,0,2,2,0,0,Bed & Breakfast,DNK,Denmark,0,0,0,Transient,120.6
Resort Hotel,0,2015,July,16,0,1,2,0,0,Bed & Breakfast,FIN,Finland,0,0,0,Transient,123.2
Resort Hotel,1,2015,July,16,0,1,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,112
Resort Hotel,1,2015,July,16,0,1,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,123.2
Resort Hotel,0,2015,July,16,0,1,2,2,0,Bed & Breakfast,USA,United States,0,0,0,Transient,169
Resort Hotel,0,2015,July,16,0,2,2,2,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,198
Resort Hotel,1,2015,July,16,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,103.5
Resort Hotel,0,2015,July,16,0,2,2,1,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,135.6
Resort Hotel,0,2015,July,16,0,2,2,0,0,Bed & Breakfast,DNK,Denmark,0,0,0,Transient,103.5
Resort Hotel,0,2015,July,16,0,3,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,184
Resort Hotel,1,2015,July,16,0,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,134
Resort Hotel,1,2015,July,16,0,3,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,147
Resort Hotel,1,2015,July,16,0,3,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,151.33
Resort Hotel,0,2015,July,16,0,3,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,121.33
Resort Hotel,0,2015,July,16,2,3,2,0,0,Bed & Breakfast,IRL,Ireland,0,0,0,Transient-Party,150.2
Resort Hotel,1,2015,July,16,2,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,139
Resort Hotel,0,2015,July,16,2,3,1,0,0,Bed & Breakfast,IRL,Ireland,0,0,0,Transient-Party,150.2
Resort Hotel,0,2015,July,16,1,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,75.44
Resort Hotel,1,2015,July,16,1,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,135
Resort Hotel,0,2015,July,16,2,4,2,0,0,Half Board,PRT,Portugal,0,0,0,Transient,166
Resort Hotel,1,2015,July,16,2,4,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,135
Resort Hotel,0,2015,July,16,2,5,2,0,0,Half Board,GBR,United Kingdom,0,0,0,Contract,130
Resort Hotel,0,2015,July,16,2,6,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,96.3
Resort Hotel,0,2015,July,16,4,10,1,0,0,Half Board,PRT,Portugal,0,0,0,Transient,160
Resort Hotel,0,2015,July,17,0,0,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,0
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,127.25
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,164
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,144.5
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,112
Resort Hotel,1,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,134
Resort Hotel,1,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,127.25
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,155.5
Resort Hotel,1,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,110.5
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,144.5
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,144.5
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,123
Resort Hotel,0,2015,July,17,0,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,120.6
Resort Hotel,1,2015,July,17,0,2,1,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,107.6
Resort Hotel,1,2015,July,17,1,2,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient,120.6
Resort Hotel,0,2015,July,17,2,3,2,0,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,107
Resort Hotel,0,2015,July,17,2,3,2,1,0,Bed & Breakfast,PRT,Portugal,0,0,0,Transient-Party,133.75
Resort Hotel,0,2015,July,17,2,3,2,0,0,Bed & Breakfast,ESP,Spain,0,0,0,Transient,103.5
